number_chromosome,genomic_position_start,genomic_position_end,cyto_location,computed_cyto_location,mim_number,gene_symbols,gene_name,approved_symbol,entrez_gene_id,ensembl_gene_id,comments,phenotypes,mouse_gene_symbol_id
1,11054588,11060052,1p36-p22,1p36.22,182891,"SRM, SPS1",Spermidine synthase-1,SRM,6723,ENSG00000116649,?pseudogene on 3p14-q21,NA,Srm (MGI:102690)
1,11066612,11099868,1p36.22,1p36.22,605960,"EXOSC10, PMSCL2",Exosome component 10,EXOSC10,5394,ENSG00000171824,NA,NA,Exosc10 (MGI:1355322)
1,11106534,11273496,1p36.2,1p36.22,601231,"MTOR, FRAP1, SKS",Mechanistic target of rapamycin,MTOR,2475,ENSG00000198793,NA,"Focal cortical dysplasia, type II, somatic, 607341 (3); Smith-Kingsmore syndrome, 616638 (3), Autosomal dominant",Mtor (MGI:1928394)
1,11273197,11299571,1p36.3,1p36.22,611632,"UBIAD1, TERE1, SCCD",UbiA prenyltransferase domain-containing protein 1,UBIAD1,29914,ENSG00000120942,NA,"Corneal dystrophy, Schnyder type, 121800 (3), Autosomal dominant",Ubiad1 (MGI:1918957)
1,11479154,11537582,1p36.22,1p36.22,611251,"PTCHD2, DISP3, KIAA1337",Patched domain-containing protein 2,DISP3,57540,ENSG00000204624,NA,NA,Disp3 (MGI:2444403)
1,11648386,11654428,1p36,1p36.22,607112,"FBXO2, FBX2, FBG1, NFB42",F-box only protein 2,FBXO2,26232,ENSG00000116661,NA,NA,Fbxo2 (MGI:2446216)
1,11654374,11663326,1p36.21,1p36.22,609111,"FBXO44, FBX44, FBX6A, FBG3",F-box only protein 44,FBXO44,93611,ENSG00000132879,NA,NA,Fbxo44 (MGI:1354744)
1,11664199,11674353,1p36.23,1p36.22,605647,"FBXO6, FBX6, FBG2",F-box only protein 6,FBXO6,26270,ENSG00000116663,NA,NA,Fbxo6 (MGI:1354743)
1,11674479,11691620,1p36,1p36.22,604094,"MAD2L2, MAD2B, FANCV","Mitotic arrest-deficient 2, S. cerevisiae, homolog-like 2",MAD2L2,10459,ENSG00000116670,mutation identified in 1 FANCV patient; pseudogene on 14q21-q23,"?Fanconi anemia, complementation group V, 617243 (3), Autosomal recessive",Mad2l2 (MGI:1919140)
1,11686634,11725856,1p36.22,1p36.22,612682,"DRAXIN, C1orf187",Dorsal repulsive axon guidance protein,DRAXIN,374946,ENSG00000162490,NA,NA,Draxin (MGI:1917683)
1,11785729,11806102,1p36.3,1p36.22,607093,MTHFR,Methylenetetrahydrofolate reductase,MTHFR,4524,ENSG00000177000,NA,"Homocystinuria due to MTHFR deficiency, 236250 (3), Autosomal recessive; {Neural tube defects, susceptibility to}, 601634 (3), Autosomal recessive; {Schizophrenia, susceptibility to}, 181500 (3), Autosomal dominant; {Thromboembolism, susceptibility to}, 188050 (3), Autosomal dominant; {Vascular disease, susceptibility to} (3)",Mthfr (MGI:106639)
1,11806095,11843143,1p36,1p36.22,602726,CLCN6,Chloride channel 6,CLCN6,1185,ENSG00000011021,NA,NA,Clcn6 (MGI:1347049)
1,11845708,11847782,1p36.2,1p36.22,108780,"NPPA, PND, ANP, ATFB6, ATRST2",Natriuretic peptide precursor A,NPPA,4878,ENSG00000175206,NA,"Atrial fibrillation, familial, 6, 612201 (3), Autosomal dominant; Atrial standstill 2, 615745 (3), Autosomal recessive",Nppa (MGI:97367)
1,11857463,11858944,1p36.2,1p36.22,600295,"NPPB, BNP",Natriuretic peptide precursor B,NPPB,4879,ENSG00000120937,NA,NA,NA
1,11934716,11975536,1p36.3-p36.2,1p36.22,153454,"PLOD1, LH1, LLH, EDSKCL1","Procollagen-lysine, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase)",PLOD1,5351,ENSG00000083444,NA,"Ehlers-Danlos syndrome, kyphoscoliotic type, 1, 225400 (3), Autosomal recessive",Plod1 (MGI:99907)
1,11980180,12013514,1p36.2,1p36.22,608507,"MFN2, KIAA0214, CMT2A2A, HMSN6A, CMT2A2B",Mitofusin 2,MFN2,9927,ENSG00000116688,NA,"Charcot-Marie-Tooth disease, axonal, type 2A2A, 609260 (3), Autosomal dominant; Charcot-Marie-Tooth disease, axonal, type 2A2B, 617087 (3), Autosomal recessive; Hereditary motor and sensory neuropathy VIA, 601152 (3), Autosomal dominant",Mfn2 (MGI:2442230)
1,12019465,12032044,1p36.22,1p36.22,608772,"MIIP, IIP45",Migration and invasion inhibitory protein,MIIP,60672,ENSG00000116691,NA,NA,Miip (MGI:106506)
1,12063302,12144212,1p36,1p36.22,153243,"TNFRSF8, CD30, D1S166E","Tumor necrosis factor receptor superfamily, member 8 (CD30 antigen; Ki-1 antigen)",TNFRSF8,943,ENSG00000120949,NA,NA,Tnfrsf8 (MGI:99908)
1,12166947,12209221,1p36.3-p36.2,1p36.22,191191,"TNFRSF1B, TNFR2, TNFBR","Tumor necrosis factor receptor superfamily, member 1B",TNFRSF1B,7133,ENSG00000028137,NA,NA,Tnfrsf1b (MGI:1314883)
1,12230029,12512046,1p36.22-p36.21,1p36.22-p36.21,608877,"VPS13D, SCAR4","Vacuolar protein sorting 13, yeast, homolog of, D",VPS13D,55187,ENSG00000048707,NA,"Spinocerebellar ataxia, autosomal recessive 4, 607317 (3), Autosomal recessive",Vps13d (MGI:2448530)
1,12500000,15900000,1p36.21,NA,609918,GBD2,Gallbladder disease 2,GBD2,100048905,NA,between D1S1597 and D1S47,"Gallbladder disease 2, 609918 (2)",NA
1,12567909,12618209,1p36.1,1p36.21,612830,"DHRS3, RETSDR1","Short-chain dehydrogenase/reductase family, member 3",DHRS3,9249,ENSG00000162496,NA,NA,Dhrs3 (MGI:1315215)
1,13474972,13514002,1p36.21,1p36.21,615212,LRRC38,Leucine-rich repeat-containing protein 38,LRRC38,126755,ENSG00000162494,NA,NA,Lrrc38 (MGI:2442845)
1,13583756,13617956,1p36.21,1p36.21,608863,"PDPN, TI1A, T1A2, GP36, OTS8, AGGRUS",Podoplanin,PDPN,10630,ENSG00000162493,NA,NA,Pdpn (MGI:103098)
1,13698873,13825078,1p36,1p36.21,601196,"PRDM2, RIZ",PR domain-containing protein 2 (retinoblastoma protein-binding zinc-finger protein RIZ),PRDM2,7799,ENSG00000116731,NA,NA,Prdm2 (MGI:107628)
1,13893385,15118042,1p36.21,1p36.21,618301,KAZN,"Kazrin, periplakin-interacting protein",KAZN,23254,ENSG00000189337,NA,NA,Kazn (MGI:1918779)
1,15409887,15430338,1p36.21,1p36.21,616450,"EFHD2, SWS1","EF-hand domain family, member D2",EFHD2,79180,ENSG00000142634,NA,NA,Efhd2 (MGI:106504)
1,15438441,15449246,1p36.21,1p36.21,601405,"CTRC, CLCR",Chymotrypsin,CTRC,11330,ENSG00000162438,NA,"{Pancreatitis, chronic, susceptibility to}, 167800 (3), Autosomal dominant",Ctrc (MGI:1923951)
1,15456731,15472090,1p36.2,1p36.21,609443,"CELA2A, ELA2A","Chymotrypsin-like elastase family, member 2A",CELA2A,63036,ENSG00000142615,NA,NA,Cela2a (MGI:95316)
1,15476103,15491394,1p36.2,1p36.21,609444,"CELA2B, ELA2B","Chymotrypsin-like elastase family, member 2B",CELA2B,51032,ENSG00000215704,NA,NA,NA
1,15491400,15524911,1p36.3-p36.1,1p36.21,602234,"CASP9, APAF3","Caspase 9, apoptosis-related cysteine protease",CASP9,842,ENSG00000132906,NA,NA,Casp9 (MGI:1277950)
1,15571698,15585050,1p36.21,1p36.21,617887,"AGMAT, AUH",Agmatinase,AGMAT,79814,ENSG00000116771,NA,NA,Agmat (MGI:1923236)
1,15659712,15662029,1p36.1,1p36.21,601966,"RSC1A1, RS1","Regulatory solute carrier protein, family 1, member 1",RSC1A1,6248,ENSG00000215695,NA,NA,Rsc1a1 (MGI:3526447)
1,15681505,15734768,1p36.21,1p36.21,609613,"PLEKHM2, SKIP, KIAA0842","Pleckstrin homology domain-containing protein, family M, member 2",PLEKHM2,23207,ENSG00000116786,NA,NA,Plekhm2 (MGI:1916832)
1,15735087,15741391,1p36.21,1p36.21,610817,SLC25A34,"Solute carrier family 25, member 34",SLC25A34,284723,ENSG00000162461,NA,NA,Slc25a34 (MGI:2686215)
1,15756169,15786589,1p36.13,1p36.21,607747,"FBLP1, MIGFILIN",Filamin-binding LIM protein 1,FBLIM1,54751,ENSG00000162458,NA,NA,Fblim1 (MGI:1921452)
1,15847706,15940455,1p36.13,1p36.21-p36.13,613484,"SPEN, MINT, SHARP, HIAA0929","SPEN, Drosophila, homolog of",SPEN,23013,ENSG00000065526,NA,NA,Spen (MGI:1891706)
1,15900000,39600000,1p36.13-p34.3,NA,609122,ANIB3,"Aneurysm, intracranial berry, 3",ANIB3,497657,NA,NA,"Aneurysm, intracranial berry, 3, 609122 (2), Autosomal dominant",NA
1,15900000,39600000,1p36.13-p34.3,NA,616055,EA8,"Episodic ataxia, type 8",NA,104326187,NA,between rs2743201 and rs215791,"Episodic ataxia, type 8, 616055 (2), Autosomal dominant",NA
1,15900000,34300000,1p36.1-p35,NA,601201,MEMO1,Methylation modifier for class I HLA,NA,7795,NA,NA,NA,NA
1,15939932,15976131,1p36.2-p36.1,1p36.13,604084,"ZBTB17, ZNF151, MIZ1",Zinc finger- and BTB domain-containing protein 17,ZBTB17,7709,ENSG00000116809,NA,NA,Zbtb17 (MGI:107410)
1,16014027,16019593,1p36.23-p34.3,1p36.13,610692,"HSPB7, CVHSP",Heat-shock 27kD protein 7,HSPB7,27129,ENSG00000173641,NA,NA,Hspb7 (MGI:1352494)
1,16022035,16034049,1p36,1p36.13,602024,CLCNKA,"Chloride channel, kidney, A",CLCNKA,1187,ENSG00000186510,11kb from CLCNKB; simultaneous mutation in CLCNKA and CLCNKB,"Bartter syndrome, type 4b, digenic, 613090 (3), Digenic recessive",Clcnkb (MGI:1930643)
1,16043735,16057325,1p36,1p36.13,602023,CLCNKB,"Chloride channel, kidney, B",CLCNKB,1188,ENSG00000184908,unequal crossingover with CLCNKA,"Bartter syndrome, type 3, 607364 (3), Autosomal recessive; Bartter syndrome, type 4b, digenic, 613090 (3), Digenic recessive",Clcnka (MGI:1329026)
1,16124336,16156103,1p36.1,1p36.13,176946,"EPHA2, ECK, CTPP1, CTPA, ARCC2, CTRCT6",Ephrin receptor EphA2,EPHA2,1969,ENSG00000142627,NA,"Cataract 6, multiple types, 116600 (3), Autosomal dominant",Epha2 (MGI:95278)
1,16197853,16212699,1p36.13,1p36.13,612496,"ARHGEF19, WGEF",RHO guanine nucleotide exchange factor 19,ARHGEF19,128272,ENSG00000142632,NA,NA,Arhgef19 (MGI:1925912)
1,16246839,16352479,1p36.23-p36.11,1p36.13,609109,"FBXO42, FBX42, KIAA1332",F-box only protein 42,FBXO42,54455,ENSG00000037637,NA,NA,Fbxo42 (MGI:1924992)
1,16440671,16460089,1p36.13,1p36.13,611624,NECAP2,NECAP endocytosis-associated protein 2,NECAP2,55707,ENSG00000157191,NA,NA,Necap2 (MGI:1913397)
1,16545938,16546008,Chr.16,1p36.13,189911,"TRNAG1, TRG1",tRNA glycine-1,NA,7195,NA,NA,NA,NA
1,16562426,16613604,1p36.2,1p36.13,610501,"NBPF1, KIAA1693","Neuroblastoma breakpoint family, member 1",NBPF1,55672,ENSG00000219481,pseudogenes on 3 and 5,NA,NA
1,16740515,16740678,1p36.3,1p36.13,180680,"RNU1A, RNU1","RNA, U1A small nuclear",RNU1-4,6060,ENSG00000207389,?same as A12M2,NA,NA
1,16872582,16872653,1p36,1p36.13,180640,"TRNAE1, TRNE, TRE",tRNA glutamic acid,TRE-TTC3-1,7193,NA,NA,NA,NA
1,16914081,16972978,1p36.11,1p36.13,615776,"CROCC, ROOTLETIN, KIAA0445",Ciliary rootlet coiled-coil protein,CROCC,9696,ENSG00000058453,NA,NA,Crocc (MGI:3529431)
1,16974501,16981585,1p36.1-p35,1p36.13,156790,"MFAP2, MAGP, MAGP1",Microfibrillar-associated protein-2,MFAP2,4237,ENSG00000117122,NA,NA,Mfap2 (MGI:99559)
1,16985957,17011971,1p36,1p36.13,610513,"ATP13A2, PARK9, KRPPD, SPG78","ATPase, type 13A2",ATP13A2,23400,ENSG00000159363,mutation identified in 1 family with CLN12,"Kufor-Rakeb syndrome, 606693 (3), Autosomal recessive; Spastic paraplegia 78, autosomal recessive, 617225 (3), Autosomal recessive",Atp13a2 (MGI:1922022)
1,17018721,17054169,1p36.1-p35,1p36.13,185470,"SDHB, SDH2, SDHIP, PGL4","Succinate dehydrogenase complex, subunit B, iron sulfur (Ip)",SDHB,6390,ENSG00000117118,1 of 2 polypeptides,"Gastrointestinal stromal tumor, 606764 (3), Autosomal dominant, Isolated cases; Paraganglioma and gastric stromal sarcoma, 606864 (3); Paragangliomas 4, 115310 (3), Autosomal dominant; Pheochromocytoma, 171300 (3), Autosomal dominant",Sdhb (MGI:1914930)
1,17066760,17119452,1p36.13,1p36.13,607935,PADI2,"Peptidylarginine deiminase, type II",PADI2,11240,ENSG00000117115,NA,NA,Padi2 (MGI:1338892)
1,17205124,17246006,1p36.13,1p36.13,607934,PADI1,"Peptidylarginine deiminase, type I",PADI1,29943,ENSG00000142623,NA,NA,Padi1 (MGI:1338893)
1,17249078,17284232,1p36.13,1p36.13,606755,"PADI3, UHS1","Peptidylarginine deiminase, type III",PADI3,51702,ENSG00000142619,NA,"Uncombable hair syndrome, 191480 (3), Autosomal recessive",Padi3 (MGI:1338891)
1,17308194,17364003,1p36.13,1p36.13,605347,"PADI4, PADI5, PAD","Peptidylarginine deiminase, type IV",PADI4,23569,ENSG00000159339,NA,"{Rheumatoid arthritis, susceptibility to}, 180300 (3)",Padi4 (MGI:1338898)
1,17372195,17401698,1p36.13,1p36.13,610363,"PADI6, PREMBL2","Peptidylarginine deiminase, type VI",PADI6,353238,ENSG00000276747,NA,"Preimplantation embryonic lethality 2, 617234 (3), Autosomal recessive",Padi6 (MGI:2655198)
1,17513441,17697874,1p36.13,1p36.13,612494,"ARHGEF10L, GRINCHGEF, KIAA1626",RHO guanine nucleotide exchange factor 10-like protein,ARHGEF10L,55160,ENSG00000074964,NA,NA,Arhgef10l (MGI:1920004)
1,18630845,18748865,1p36.2-p36.12,1p36.13,167410,"PAX7, RMS2",Paired box homeotic gene-7,PAX7,5081,ENSG00000009709,fused with FKHR in rhabdomyosarcoma,"Rhabdomyosarcoma 2, alveolar, 268220 (3), Somatic mutation",Pax7 (MGI:97491)
1,18839598,18859660,1p36,1p36.13,606226,"TAS1R2, T1R2","Taste receptor type 1, member 2",TAS1R2,80834,ENSG00000179002,NA,NA,Tas1r2 (MGI:1933546)
1,18871429,18902798,1p36,1p36.13,606811,"ALDH4A1, ALDH4, P5CDH","Aldehyde dehydrogenase 4 family, member A1 (delta-1-pyrroline 5-carboxylate dehydrogenase)",ALDH4A1,8659,ENSG00000159423,NA,"Hyperprolinemia, type II, 239510 (3), Autosomal recessive",Aldh4a1 (MGI:2443883)
1,19074507,19214331,1p36.13,1p36.13,609890,"UBR4, ZUBR1, RBAF600, KIAA1307",Ubiquitin protein ligase E3 component n-recognin 4,UBR4,23352,ENSG00000127481,NA,NA,Ubr4 (MGI:1916366)
1,19215659,19251546,1p36.13,1p36.13,616846,"EMC1, KIAA0090, CAVIPMR","Endoplasmic reticulum membrane protein complex, subunit 1",EMC1,23065,ENSG00000127463,NA,"Cerebellar atrophy, visual impairment, and psychomotor retardation, 616875 (3), Autosomal recessive",Emc1 (MGI:2443696)
1,19265981,19274121,1p36.13,1p36.13,608478,"AKR7A4, AFAR3","Aldo-keto reductase family 7, member A4",AKR7L,246181,ENSG00000211454,NA,NA,NA
1,19274228,19289361,1p36.13,1p36.13,608477,"AKR7A3, AFAR2","Aldo-keto reductase family 7, member A3",AKR7A3,22977,ENSG00000162482,NA,NA,NA
1,19302707,19312145,1p36.13,1p36.13,603418,"AKR7A2, AKR7, AFAR","Aldo-keto reductase family 7, member A2",AKR7A2,8574,ENSG00000053371,pseudogenes on Xq25 and 1p12,NA,Akr7a5 (MGI:107796)
1,19312245,19332610,1p36.13,1p36.13,614760,PQLC2,PQ loop repeat-containing protein 2,SLC66A1,54896,ENSG00000040487,NA,NA,Pqlc2 (MGI:2384837)
1,19338774,19485538,1p36.1,1p36.13,601572,"CAPZB, CAPPB","Capping protein (actin filament) muscle Z-line, beta",CAPZB,832,ENSG00000077549,NA,NA,Capzb (MGI:104652)
1,19596976,19629820,1p36.13,1p36.13,616574,"MICOS10, MINOS1, MIO10, MIC10","Mitochondrial contact site and cristae organizing system, 10kD subunit",MICOS10,440574,ENSG00000173436,NA,NA,Micos10 (MGI:1913628)
1,19643228,19658455,1p36.13-p36.11,1p36.13,600613,"D1S1733E, DAN",Differential-screening-selected gene aberrant in neuroblastoma,NBL1,4681,ENSG00000158747,aberrant in some neuroblastomas,NA,Nbl1 (MGI:104591)
1,19664874,19680965,1p36-p35,1p36.13,601109,HTR6,5-hydroxytryptamine (serotonin) receptor-6,HTR6,3362,ENSG00000158748,NA,NA,Htr6 (MGI:1196627)
1,19814028,19815282,1p36.13,1p36.13,617163,RNF186,Ring finger protein 186,RNF186,54546,ENSG00000178828,NA,NA,Rnf186 (MGI:1914075)
1,19881707,19912944,1p36.13,1p36.13,611758,"OTUD3, KIAA0459",OTU domain-containing protein 3,OTUD3,23252,ENSG00000169914,NA,NA,Otud3 (MGI:1920412)
1,19920008,19923616,1p36,1p36.13,618320,PLA2G2E,"Secretory phospholipase A2, group IIE",PLA2G2E,30814,ENSG00000188784,NA,NA,Pla2g2e (MGI:1349660)
1,19975430,19980433,1p35,1p36.13,172411,"PLA2G2A, PLA2B, PLA2L, MOM1","Phospholipase A2, group IIA, platelets, synovial fluid",PLA2G2A,5320,ENSG00000188257,germline mutation identified in 1 CRC patient,"{?Colorectal cancer, susceptibility to}, 114500 (3), Autosomal dominant, Somatic mutation",NA
1,20028348,20091910,1p36-p34,1p36.13,601192,"PLA2G5, FRFB","Phospholipase A2, group V",PLA2G5,5322,ENSG00000127472,NA,"[Fleck retina, familial benign], 228980 (3), Autosomal recessive",Pla2g5 (MGI:101899)
1,20100000,23600000,1p36.12,NA,612957,B6QTL1,Vitamin B6 plasma level QTL 1,NA,100302718,NA,associated with rs4654748,"{Vitamin B6 plasma level QTL 1}, 612957 (2)",NA
1,20100000,34300000,1p36.12-p35.1,NA,612627,"BFIS4, BFIC4","Seizures, benign familial infantile, 4",NA,100271922,NA,between D1S2864 and D1S2830,"Seizures, benign familial infantile, 4, 612627 (2)",NA
1,20111938,20119565,1p36.12,1p36.12,605630,"PLA2G2D, SPLASH","Phospholipase A2, group IID",PLA2G2D,26279,ENSG00000117215,NA,NA,Pla2g2d (MGI:1341796)
1,20139322,20150385,1p35,1p36.12,616793,PLA2G2F,"Phospholipase A2, group IIf",PLA2G2F,64600,ENSG00000158786,NA,NA,Pla2g2f (MGI:1349661)
1,20183006,20196049,1p36.12,1p36.12,616783,UBXN10,UBX domain protein 10,UBXN10,127733,ENSG00000162543,NA,NA,Ubxn10 (MGI:2443123)
1,20482390,20486209,1p36.12,1p36.12,614986,CAMK2N1,Calcium/calmodulin-dependent protein kinase II inhibitor 1,CAMK2N1,55450,ENSG00000162545,NA,NA,Camk2n1 (MGI:1913509)
1,20499447,20508482,1p36.12,1p36.12,612037,"MUL1, MULAN, C1orf166",Mitochondrial ubiquitin ligase activator of NFKB1,MUL1,79594,ENSG00000090432,NA,NA,Mul1 (MGI:1915600)
1,20589096,20618902,1p36.2-p35,1p36.12,123920,CDA,Cytidine deaminase,CDA,978,ENSG00000158825,NA,NA,Cda (MGI:1919519)
1,20633457,20651510,1p36,1p36.12,608309,"PINK1, PARK6",PTEN-induced putative kinase 1,PINK1,65018,ENSG00000158828,NA,"Parkinson disease 6, early onset, 605909 (3), Autosomal recessive",Pink1 (MGI:1916193)
1,20651766,20661543,1p36.1,1p36.12,602202,"DDOST, OST, OST48, CDG1R",Dolichyl-diphosphooligosaccharide-protein glycosyltransferase,DDOST,1650,ENSG00000244038,mutation (cmpd het) identified in 1 CDG1R patient,"?Congenital disorder of glycosylation, type Ir, 614507 (3), Autosomal recessive",Ddost (MGI:1194508)
1,20664013,20718006,1p36.12,1p36.12,605037,"KIF17, KIAA1405",Kinesin family member 17,KIF17,57576,ENSG00000117245,NA,NA,Kif17 (MGI:1098229)
1,20742676,20787807,1p36.12,1p36.12,616072,"HP1BP3, HP1BP74",Heterochromatin protein 1-binding protein 3,HP1BP3,50809,ENSG00000127483,NA,NA,Hp1bp3 (MGI:109369)
1,20806291,21176896,1p36.12,1p36.12,603929,"EIF4G3, EIF4GII","Eukaryotic translation initiation factor 4-gamma, 3",EIF4G3,8672,ENSG00000075151,NA,NA,Eif4g3 (MGI:1923935)
1,21217249,21345503,1p36.1,1p36.12,600423,ECE1,Endothelin converting enzyme 1,ECE1,1889,ENSG00000117298,mutation identified in 1 HCAD patient,"?Hirschsprung disease, cardiac defects, and autonomic dysfunction, 613870 (3), Autosomal dominant; {Hypertension, essential, susceptibility to}, 145500 (3), Multifactorial",Ece1 (MGI:1101357)
1,21436774,21485004,1p36.2,1p36.12,612992,NBPF3,"Neuroblastoma breakpoint family, member 3",NBPF3,84224,ENSG00000142794,NA,NA,NA
1,21508983,21578411,1p36.1-p34,1p36.12,171760,"ALPL, HOPS, TNSALP","Alkaline phosphatase, liver/bone/kidney",ALPL,249,ENSG00000162551,NA,"Hypophosphatasia, adult, 146300 (3), Autosomal recessive, Autosomal dominant; Hypophosphatasia, childhood, 241510 (3), Autosomal recessive; Hypophosphatasia, infantile, 241500 (3), Autosomal recessive; Odontohypophosphatasia, 146300 (3), Autosomal recessive, Autosomal dominant",Alpl (MGI:87983)
1,21596220,21669443,1p36.1-p35,1p36.12,600278,RAP1GA1,"RAP1, GTPase activating protein 1",RAP1GAP,5909,ENSG00000076864,NA,NA,Rap1gap (MGI:109338)
1,21678297,21784145,1p36,1p36.12,617445,"USP48, USP31",Ubiquitin-specific peptidase 48,USP48,84196,ENSG00000090686,NA,NA,Usp48 (MGI:2158502)
1,21822243,21937309,1p36.1,1p36.12,142461,"HSPG2, PLC, SJS, SJA, SJS1",Heparan sulfate proteoglycan of basement membrane (perlecan),HSPG2,3339,ENSG00000142798,NA,"Dyssegmental dysplasia, Silverman-Handmaker type, 224410 (3), Autosomal recessive; Schwartz-Jampel syndrome, type 1, 255800 (3), Autosomal recessive",Hspg2 (MGI:96257)
1,22052708,22101359,1p36.1,1p36.12,116952,"CDC42, TKS","Cell division cycle 42 (GTP-binding protein, 25kD)",CDC42,998,ENSG00000070831,NA,"Takenouchi-Kosaki syndrome, 616737 (3), Autosomal dominant",NA
1,22117307,22143980,1p35,1p36.12,603490,"WNT4, SERKAL","Wingless-type MMTV integration site family, member 4",WNT4,54361,ENSG00000162552,mutation identified in 1 SERKAL family,"Mullerian aplasia and hyperandrogenism, 158330 (3), Autosomal dominant; ?SERKAL syndrome, 611812 (3), Autosomal recessive",Wnt4 (MGI:98957)
1,22428837,22531156,1p36,1p36.12,612106,"ZBTB40, KIAA0478",Zinc finger- and BTB domain-containing protein 40,ZBTB40,9923,ENSG00000184677,NA,NA,Zbtb40 (MGI:2682254)
1,22563488,22603594,1p36.12,1p36.12,176945,"EPHA8, EEK, HEK3",Ephrin receptor EphA8 (eph- and elk-related kinase),EPHA8,2046,ENSG00000070886,NA,NA,Epha8 (MGI:109378)
1,22636627,22639681,1p36.3-p34.1,1p36.12,120550,C1QA,"Complement component 1, q subcomponent, A chain",C1QA,712,ENSG00000173372,NA,"C1q deficiency, 613652 (3), Autosomal recessive",C1qa (MGI:88223)
1,22643632,22648107,1p36.3-p34.1,1p36.12,120575,"C1QC, C1QG","Complement component 1, q subcomponent, C chain",C1QC,714,ENSG00000159189,NA,"C1q deficiency, 613652 (3), Autosomal recessive",C1qc (MGI:88225)
1,22653190,22661636,1p36.3-p34.1,1p36.12,120570,C1QB,"Complement component 1, q subcomponent, B chain",C1QB,713,ENSG00000173369,NA,"C1q deficiency, 613652 (3), Autosomal recessive",C1qb (MGI:88224)
1,22710769,22921499,1p36.1-p35,1p36.12,600997,"EPHB2, EPHT3, DRT, ERK, PCBC, CAPB, BDPLT22",eph tyrosine kinase 3 (ephrin receptor EphB2),EPHB2,2048,ENSG00000133216,mutation identified in 1 BDPLT22 family,"?Bleeding disorder, platelet-type, 22, 618462 (3), Autosomal recessive; {Prostate cancer/brain cancer susceptibility, somatic}, 603688 (3)",Ephb2 (MGI:99611)
1,23019442,23083690,1p36.12,1p36.12,609132,"KDM1A, LSD1, AOF2, BHC110, KIAA0601, CPRF",Lysine-specific demethylase 1A,KDM1A,23028,ENSG00000004487,NA,"Cleft palate, psychomotor retardation, and distinctive facial features, 616728 (3), Autosomal dominant",Kdm1a (MGI:1196256)
1,23084022,23177807,1p36,1p36.12,601422,LUZP1,Leucine zipper protein 1,LUZP1,7798,ENSG00000169641,NA,NA,Luzp1 (MGI:107629)
1,23191894,23194728,1p36.3-p34.3,1p36.12,182133,HTR1D,5-hydroxytryptamine (serotonin) receptor-1D,HTR1D,3352,ENSG00000179546,NA,NA,Htr1d (MGI:96276)
1,23304687,23344315,1p36.11,1p36.12,607201,"HNRPR, HNRNPR",Heterogeneous nuclear ribonucleoprotein R,HNRNPR,10236,ENSG00000125944,NA,NA,Hnrnpr (MGI:1891692)
1,23359447,23369835,1p36,1p36.12,611703,"ZNF436, KIAA1710",Zinc finger protein 436,ZNF436,80818,ENSG00000125945,NA,NA,Zfp46 (MGI:99192)
1,23380908,23424775,1p36.12,1p36.12,604128,TCEA3,"Transcription elongation factor A, 3",TCEA3,6920,ENSG00000204219,NA,NA,Tcea3 (MGI:1196908)
1,23428562,23484630,1p36.13,1p36.12,616594,"ASAP3, UPLC1, CENTB6, DDEFL1, ACAP4","ARF GTPase-activating protein with SH3 domain, ankyrin repeat, and PH domain 3",ASAP3,55616,ENSG00000088280,NA,NA,Asap3 (MGI:2684986)
1,23505695,23531249,1p36,1p36.12,600426,E2F2,E2F transcription factor 2,E2F2,1870,ENSG00000007968,NA,NA,E2f2 (MGI:1096341)
1,23557925,23559500,1p36.13-p36.12,1p36.12,600277,ID3,"Inhibitor of DNA binding 3, dominant negative, helix-loop-helix protein",ID3,3399,ENSG00000117318,NA,NA,Id3 (MGI:96398)
